Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,69.19000244140625,68.16999816894531,68.51000213623047,69.19000244140625,1198500.0,53.61362075805664
2010-01-05,69.77999877929688,68.80999755859375,69.29000091552734,69.30000305175781,1535400.0,53.69886779785156
2010-01-06,69.36000061035156,68.75,69.02999877929688,69.23999786376953,1149700.0,53.652366638183594
2010-01-07,69.5,68.7300033569336,69.08999633789062,69.44000244140625,1262300.0,53.80734634399414
2010-01-08,69.69999694824219,68.91000366210938,69.43000030517578,69.44000244140625,1582000.0,53.80734634399414
2010-01-11,70.75,69.66000366210938,69.83000183105469,70.7300033569336,1508400.0,54.806949615478516
2010-01-12,70.6500015258789,69.8499984741211,70.2699966430664,70.30000305175781,1677200.0,54.47373580932617
2010-01-13,71.48999786376953,69.95999908447266,70.16999816894531,71.06999969482422,1797800.0,55.36970901489258
2010-01-14,71.23999786376953,70.30999755859375,70.87000274658203,71.0999984741211,2332600.0,55.39306640625
2010-01-15,71.08000183105469,69.8499984741211,71.08000183105469,70.61000061035156,1829400.0,55.01130294799805
2010-01-19,70.83000183105469,70.0199966430664,70.48999786376953,70.69000244140625,1498700.0,55.07365417480469
2010-01-20,70.29000091552734,68.3499984741211,70.12000274658203,69.36000061035156,2193500.0,54.037452697753906
2010-01-21,69.72000122070312,67.7300033569336,69.2699966430664,68.13999938964844,1984500.0,53.08695983886719
2010-01-22,68.7699966430664,66.94000244140625,68.0999984741211,67.0199966430664,1868300.0,52.21439743041992
2010-01-25,69.04000091552734,67.8499984741211,68.68000030517578,67.86000061035156,1781100.0,52.86882019042969
2010-01-26,69.4000015258789,67.43000030517578,67.56999969482422,68.72000122070312,2618400.0,53.53883743286133
2010-01-27,68.75,65.91999816894531,68.75,67.2300033569336,3839500.0,52.37800598144531
2010-01-28,68.25,67.04000091552734,67.61000061035156,67.5999984741211,1839000.0,52.6662483215332
2010-01-29,67.7300033569336,66.72000122070312,67.41000366210938,66.8499984741211,2268400.0,52.081947326660156
2010-02-01,69.58000183105469,66.79000091552734,67.22000122070312,69.43000030517578,3613300.0,54.09199142456055
2010-02-02,70.20999908447266,68.66000366210938,69.43000030517578,70.02999877929688,3599700.0,54.559425354003906
2010-02-03,70.38999938964844,69.51000213623047,69.81999969482422,70.12000274658203,1902400.0,54.62957763671875
2010-02-04,69.9800033569336,68.05999755859375,69.63999938964844,68.16000366210938,2995400.0,53.10255432128906
2010-02-05,68.37999725341797,65.30000305175781,68.06999969482422,66.66000366210938,4387600.0,51.93394088745117
2010-02-08,67.52999877929688,65.91000366210938,66.72000122070312,66.3499984741211,2017100.0,51.69240188598633
2010-02-09,68.55999755859375,66.55000305175781,66.94999694824219,68.04000091552734,2008500.0,53.00906753540039
2010-02-10,68.33999633789062,67.41999816894531,68.05000305175781,67.63999938964844,2704100.0,52.69743347167969
2010-02-11,67.8499984741211,66.55000305175781,67.45999908447266,67.80000305175781,2978000.0,52.82207107543945
2010-02-12,68.27999877929688,66.37999725341797,67.33000183105469,67.94999694824219,2433400.0,52.93893814086914
2010-02-16,69.8499984741211,68.12999725341797,68.37000274658203,69.8499984741211,2745100.0,54.41919708251953
2010-02-17,70.0999984741211,69.0999984741211,69.76000213623047,70.0999984741211,2284400.0,54.61397933959961
2010-02-18,71.98999786376953,69.58999633789062,69.86000061035156,71.77999877929688,2692800.0,55.922847747802734
2010-02-19,73.0999984741211,71.43000030517578,71.63999938964844,72.61000061035156,2474900.0,56.56947708129883
2010-02-22,72.97000122070312,71.73999786376953,72.62000274658203,72.56999969482422,1753900.0,56.53833770751953
2010-02-23,72.87999725341797,71.52999877929688,72.27999877929688,71.80999755859375,1747700.0,55.94620895385742
2010-02-24,72.73999786376953,71.70999908447266,71.83000183105469,72.5999984741211,1220500.0,56.56169891357422
2010-02-25,72.23999786376953,70.80999755859375,72.0999984741211,72.19999694824219,1651400.0,56.250038146972656
2010-02-26,72.73999786376953,71.58999633789062,72.38999938964844,72.55000305175781,1504200.0,56.52275085449219
2010-03-01,74.12999725341797,72.54000091552734,72.54000091552734,73.91000366210938,2384900.0,57.58230209350586
2010-03-02,74.6500015258789,73.41000366210938,74.6500015258789,73.9800033569336,2203000.0,57.636837005615234
2010-03-03,74.33000183105469,72.6500015258789,74.25,72.83000183105469,3344600.0,56.74089050292969
2010-03-04,73.04000091552734,71.08999633789062,71.94999694824219,72.94000244140625,3061300.0,56.82659149169922
2010-03-05,73.77999877929688,72.52999877929688,72.87999725341797,73.7300033569336,2350000.0,57.44206237792969
2010-03-08,73.91999816894531,73.0999984741211,73.4000015258789,73.6500015258789,1766500.0,57.37974548339844
2010-03-09,74.08999633789062,72.6500015258789,73.37999725341797,73.68000030517578,1363000.0,57.403106689453125
